trialIndex,experimentType,partnerAgentType,currentPlayer,participantID,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,source_file,file_id
0,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,13,25,True,"[6,3]",closer_to_player2,1.0,1757695902591,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,2],[7,3],[6,3],[6,4],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,6],[0,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4],[0,4],[0,4],[0,4],[0,4],[0,5],[0,6],[0,7]]","[[0,1],[-1,0],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1]]","[2545,2790,3168,3389,3503,3604,3787,4039,4421,4682,5295,5848,5954]","[2545,2790,3168,3389,3503,3604,3787,4039,4421,4682,5295,5848,5954,6132,6234,6358,6469,6675,6984,7291,7922,8314,8434,8775,8890]","[null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695911481,11.0,25,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
1,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,30,22,False,,no_new_goal,,1757695913508,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0]","[[7,1],[6,1],[6,2],[6,3],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4],[0,4],[0,5],[0,6],[0,7],[0,8],[1,8],[2,8],[1,8],[0,8],[0,8],[0,9],[0,8],[1,8],[2,8],[3,8],[3,7],[2,7],[3,7],[2,7]]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,5],[0,5],[0,6],[0,7],[0,8],[1,8]]","[[-1,0],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,-1],[1,0],[1,0],[1,0],[0,-1],[-1,0],[1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[1,0],[0,-1]]","[2208,2351,3233,3540,4031,4256,4691,5076,6840,7228,7338,7449,7699,8192,8314,8668,8865,10686,10840,11222,13314,15803,17123,17509,18292,18472,18917,19285,19472,19823]","[2208,2351,3233,3540,4031,4256,4691,5076,6840,7228,7338,7449,7699,8192,8314,8668,8865,10686,10840,11222,13314,15803]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695933332,,30,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
2,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,23,34,True,"[9,3]",closer_to_player1,0.0,1757695935361,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7],[13,6],[12,6],[12,5],[12,4],[12,3],[13,3],[12,3],[11,3],[10,3]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1],[8,0],[8,0],[9,0],[10,0],[10,1],[10,2],[10,3]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[-1,0],[0,-1],[0,-1],[0,-1],[1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[0,1],[0,1],[0,1],[-1,0]]","[1874,2302,2403,2549,2660,2810,2962,3088,3195,3342,3461,3682,3789,4600,5116,5302,5419,5536,5648,5956,7165,7385,7594]","[1874,2302,2403,2549,2660,2810,2962,3088,3195,3342,3461,3682,3789,4600,5116,5302,5419,5536,5648,5956,7165,7385,7594,7927,8175,8326,8476,9024,9792,10016,10739,11313,12509,13879]","[null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2,2,2,0,0,0,0,0,0,2,2,2,2]",0.0,0.0,2,2,0.0,False,True,1757695949241,21.0,34,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
4,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,0.0,16,-1,True,"[5,7]",closer_to_player2,1.0,1757696013275,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1]","[[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0],[1,0],[0,0],[0,1],[0,2],[0,3],[0,4],[0,5],[0,6]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8],[0,8],[0,8],[0,8],[0,8]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1]]","[51211,51312,51801,52230,52415,52670,53027,53387,53596,55143,55561,56117,57731,58286,58501,58789]","[51211,51312,51801,52230,52415,52670,53027,53387,53596,55143,55561,56117,57731,58286,58501,58789,58949,59443,59656,60057,60437,61447,61686]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,null,null,0,2,2,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,-1,0.0,False,False,1757696073293,13.0,19,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
5,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,25,24,True,"[10,7]",equal_to_both,0.0,1757696075315,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[9,7],[9,6],[9,5],[9,4],[9,3],[9,2],[9,3],[9,4],[8,4],[7,4],[6,4],[7,4],[8,4],[7,4],[7,3],[7,2]]","[[14,7],[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[5,6],[5,5],[5,4],[5,3],[5,2],[5,1],[5,0],[5,1],[5,2],[6,2],[7,2],[8,2],[8,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[-1,0],[0,-1],[0,-1],[0,-1]]","[[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[1,0],[1,0],[1,0],[0,-1],[-1,0]]","[1888,2583,3405,3527,3999,4329,4578,4720,4993,5192,6790,7213,7447,7731,7975,8237,8606,10845,11336,12505,12810,13378,15001,16424,17356]","[1888,2583,3405,3527,3999,4329,4578,4720,4993,5192,6790,7213,7447,7731,7975,8237,8606,10845,11336,12505,12810,13378,15001,16424]","[null,null,null,null,null,null,null,null,null,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696092672,11.0,25,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
6,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,22,12,True,"[7,3]",equal_to_both,0.0,1757696094692,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0]","[[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[1,9],[0,9],[0,8],[0,7],[1,7],[2,7],[3,7],[3,8],[2,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[0,-1],[0,-1],[1,0],[1,0],[1,0],[0,1],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[2377,3422,4732,5481,6182,7177,8931,9715,10563,11165,12047,13011,13987,14357,14691,14897,15265,15689,15996,16376,17053,17322]","[2377,3422,4732,5481,6182,7177,8931,9715,10563,11165,12047,13011]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696112014,7.0,22,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
7,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,38,14,True,"[4,1]",closer_to_player1,0.0,1757696114042,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[2,0],[1,0],[0,0],[0,0],[0,0],[1,0],[1,1],[1,2],[1,1],[1,2],[1,1],[0,1],[0,2],[0,3],[0,4],[0,5],[1,5],[1,6],[1,5],[1,4],[1,3],[1,2],[0,2],[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,5],[0,6]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,1],[0,1],[0,-1],[0,1],[0,-1],[-1,0],[0,1],[0,1],[0,1],[0,1],[1,0],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,1],[0,1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[2364,2670,3193,3542,4062,4516,5312,6996,7195,7336,7618,7777,8275,12892,13849,14094,14511,15081,15488,15920,16173,16442,16776,17024,17479,17742,18026,18349,18592,18861,19442,19922,20122,20607,20916,21341,21612,21945]","[2364,2670,3193,3542,4062,4516,5312,6996,7195,7336,7618,7777,8275,12892]","[0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696135988,8.0,38,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
8,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,20,21,True,"[1,10]",closer_to_player1,0.0,1757696138011,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1]","[[7,11],[6,11],[5,11],[4,11],[3,11],[2,11],[1,11],[0,11],[0,11],[0,10],[0,9],[0,8],[0,7],[0,6],[0,5],[0,4],[1,4],[2,4],[2,5],[1,5]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9],[1,9],[0,9],[0,8],[0,7],[0,6],[0,5],[0,6]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[0,1],[-1,0],[0,1]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[1,0]]","[2039,2445,2589,3044,3178,3367,3596,3807,5502,6027,6199,6329,6488,6880,7002,9107,9729,9998,10967,13527]","[2039,2445,2589,3044,3178,3367,3596,3807,5502,6027,6199,6329,6488,6880,7002,9107,9729,9998,10967,13527,15075]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,0,2,2,2,2,2,2,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696153087,9.0,21,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
9,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,14,20,True,"[5,4]",equal_to_both,0.0,1757696155111,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1]","[[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1]]","[[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,10],[8,9],[8,8],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[1342,1843,1966,2170,2656,6184,8712,9254,9933,11397,11893,12103,12379,12493]","[1342,1843,1966,2170,2656,6184,8712,9254,9933,11397,11893,12103,12379,12493,12900,13056,13320,13421,13542,13666]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,1,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,1.0,0,0,0.0,False,True,1757696168777,13.0,20,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
10,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,27,14,False,,no_new_goal,,1757696170796,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[5,7],[5,6],[5,5],[5,4],[5,3],[5,2],[5,1],[5,0],[5,0],[4,0],[5,0],[4,0],[5,0],[6,0],[7,0],[8,0],[8,1],[7,1]]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[5,3],[5,2],[5,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[-1,0],[-1,0]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[0,-1],[0,-1],[1,0]]","[1380,2036,2141,2245,2686,2868,5327,5621,7826,8398,10929,12071,12802,15496,16417,16591,17112,17363,17589,17892,18268,18536,18880,19152,19356,19653,20088]","[1380,2036,2141,2245,2686,2868,5327,5621,7826,8398,10929,12071,12802,15496]","[null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696190884,,27,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
11,2P3G,gpt-4.1-mini,2,6731413b949994960fadc176,e55b3b94-4195-40a0-b088-223a8c4f1d88,1.0,0.0,False,,,,gpt-4.1-mini,1.0,13,39,False,,no_new_goal,,1757696192901,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,14],[6,14],[5,14],[4,14],[3,14],[2,14],[1,14],[0,14],[0,14],[0,13],[0,12],[0,11],[0,10]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12],[6,12],[5,12],[4,12],[3,12],[2,12],[1,12],[0,12],[0,12],[0,12],[0,12],[0,12],[1,12],[2,12],[3,12],[4,12],[5,12],[4,12],[3,12],[2,12],[1,12],[0,12],[0,12],[0,12],[0,12],[0,12],[0,12],[0,12],[0,12],[0,11],[0,10]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1]]","[1937,2834,2944,3071,3239,3496,3653,3949,6295,6436,6587,6697,6806]","[1937,2834,2944,3071,3239,3496,3653,3949,6295,6436,6587,6697,6806,6958,7106,7216,7343,7454,7593,8376,8574,9130,9246,9347,9845,10284,10438,10600,10734,10845,10982,11142,11300,11430,11534,11778,12082,12604,12741]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696205643,,39,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx,experiment_data_6731413b949994960fadc176_room_e55b3b94-4195-40a0-b088-223a8c4f1d88_2025-09-12T16-58-28-997Z.xlsx
0,2P3G,human,2,67364113bdafe2840fa05b69,fc2813a7-4ebd-43fe-a958-ab321b8830f1,,,False,,,,,1.0,26,21,True,"[5,12]",equal_to_both,,1757695234627,[],"[1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[976,1168,1359,1564,1757,2160,3335,3572,3763,4198,4411,4585,4775]","[668,854,968,1141,1327,1471,2735,2908,3051,3194,3355,3524,3673]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695239403,18.0,26,experiment_data_67364113bdafe2840fa05b69_room_fc2813a7-4ebd-43fe-a958-ab321b8830f1_2025-09-12T16-43-28-192Z.xlsx,experiment_data_67364113bdafe2840fa05b69_room_fc2813a7-4ebd-43fe-a958-ab321b8830f1_2025-09-12T16-43-28-192Z.xlsx
1,2P3G,human,2,67364113bdafe2840fa05b69,fc2813a7-4ebd-43fe-a958-ab321b8830f1,,,False,,,,,1.0,17,18,True,"[4,7]",equal_to_both,,1757695241411,[],"[1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7]]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0]]","[916,1116,1303,1515,1687,2045,3454,4414,5322]","[633,825,984,1157,1332,1705,4898,5179,5326]","[null,null,null,null,null,null,0,0,2]","[null,null,null,null,null,null,0,2,2]",0.0,0.0,2,2,0.0,False,True,1757695246738,15.0,18,experiment_data_67364113bdafe2840fa05b69_room_fc2813a7-4ebd-43fe-a958-ab321b8830f1_2025-09-12T16-43-28-192Z.xlsx,experiment_data_67364113bdafe2840fa05b69_room_fc2813a7-4ebd-43fe-a958-ab321b8830f1_2025-09-12T16-43-28-192Z.xlsx
